rd_id,id,fuji_percent,fuji_percent_f,fuji_percent_a,fuji_percent_i,fuji_percent_r,fuji_percent_f1,fuji_percent_f2,fuji_percent_f3,fuji_percent_f4,fuji_percent_a1,fuji_percent_i1,fuji_percent_i2,fuji_percent_i3,fuji_percent_r1,fuji_percent_r1_1,fuji_percent_r1_2,fuji_percent_r1_3,FsF-F1-01D,FsF-F1-02D,FsF-F2-01M,FsF-F3-01M,FsF-F4-01M,FsF-A1-01M,FsF-A1-02M,FsF-A1-03D,FsF-I1-01M,FsF-I2-01M,FsF-I3-01M,FsF-R1-01MD,FsF-R1.1-01M,FsF-R1.2-01M,FsF-R1.3-01M,FsF-R1.3-02D
https://doi.org/10.14279/depositonce-19492,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-11692,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-8976,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-9592.3,score_percent,62.5,100,66.67,25,50,100,100,100,100,66.67,50,0,0,25,100,50,50,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,0
https://doi.org/10.14279/depositonce-19489,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-17936,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-10512,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-15260,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-10402,score_percent,64.58,100,83.33,25,50,100,100,100,100,83.33,50,0,0,25,50,50,100,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,100
https://doi.org/10.14279/depositonce-18873,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-17579,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-46,score_percent,58.33,100,66.67,25,40,100,100,100,100,66.67,50,0,0,25,0,50,100,100,100,100,100,100,0,100,100,50,0,0,25,0,50,100,100
http://dx.doi.org/10.14279/depositonce-70,score_percent,58.33,100,66.67,25,40,100,100,100,100,66.67,50,0,0,25,0,50,100,100,100,100,100,100,0,100,100,50,0,0,25,0,50,100,100
https://doi.org/10.14279/depositonce-17921,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-18207,score_percent,64.58,100,83.33,25,50,100,100,100,100,83.33,50,0,0,25,50,50,100,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,100
http://dx.doi.org/10.14279/depositonce-6429,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-17844,score_percent,62.5,100,66.67,25,50,100,100,100,100,66.67,50,0,0,25,100,50,50,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,0
http://dx.doi.org/10.14279/depositonce-15543,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-17873,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-7539,score_percent,64.58,100,83.33,25,50,100,100,100,100,83.33,50,0,0,25,50,50,100,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,100
https://doi.org/10.14279/depositonce-17932,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-18588,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-18586,score_percent,60.42,100,83.33,25,40,100,100,100,100,83.33,50,0,0,25,50,50,50,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,0
https://doi.org/10.14279/depositonce-17924,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-9529,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-18472,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-18594,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-73,score_percent,58.33,100,66.67,25,40,100,100,100,100,66.67,50,0,0,25,0,50,100,100,100,100,100,100,0,100,100,50,0,0,25,0,50,100,100
http://dx.doi.org/10.14279/depositonce-7364,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-63,score_percent,58.33,100,66.67,25,40,100,100,100,100,66.67,50,0,0,25,0,50,100,100,100,100,100,100,0,100,100,50,0,0,25,0,50,100,100
http://dx.doi.org/10.14279/depositonce-5163,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-17960,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-19021,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-17931,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-12566,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-10447,score_percent,64.58,100,83.33,25,50,100,100,100,100,83.33,50,0,0,25,50,50,100,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,100
https://doi.org/10.14279/depositonce-17917,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-45,score_percent,58.33,100,66.67,25,40,100,100,100,100,66.67,50,0,0,25,0,50,100,100,100,100,100,100,0,100,100,50,0,0,25,0,50,100,100
http://dx.doi.org/10.14279/depositonce-10532,score_percent,64.58,100,83.33,25,50,100,100,100,100,83.33,50,0,0,25,50,50,100,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,100
http://dx.doi.org/10.14279/depositonce-8250,score_percent,60.42,100,83.33,25,40,100,100,100,100,83.33,50,0,0,25,50,50,50,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,0
https://doi.org/10.14279/depositonce-19701,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-18470,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-19516,score_percent,64.58,100,83.33,25,50,100,100,100,100,83.33,50,0,0,25,50,50,100,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,100
http://dx.doi.org/10.14279/depositonce-85,score_percent,58.33,100,66.67,25,40,100,100,100,100,66.67,50,0,0,25,0,50,100,100,100,100,100,100,0,100,100,50,0,0,25,0,50,100,100
https://doi.org/10.14279/depositonce-18441,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-18867,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-5569,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-10591,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-17915,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-18189,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-10617,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-12061,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-75,score_percent,58.33,100,66.67,25,40,100,100,100,100,66.67,50,0,0,25,0,50,100,100,100,100,100,100,0,100,100,50,0,0,25,0,50,100,100
http://dx.doi.org/10.14279/depositonce-8521,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-19519,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-18465,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-16010,score_percent,62.5,100,66.67,25,50,100,100,100,100,66.67,50,0,0,25,100,50,50,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,0
https://doi.org/10.14279/depositonce-16441.2,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-10338,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-19559,score_percent,62.5,100,66.67,25,50,100,100,100,100,66.67,50,0,0,25,100,50,50,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,0
http://dx.doi.org/10.14279/depositonce-15371,score_percent,41.67,64.29,16.67,25,40,75,100,0,50,16.67,50,0,0,25,50,50,50,100,50,100,0,50,50,0,0,50,0,0,25,50,50,100,0
http://dx.doi.org/10.14279/depositonce-12193,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-5986,score_percent,43.75,64.29,0,25,50,75,100,0,50,0,50,0,0,25,100,50,50,100,50,100,0,50,0,0,0,50,0,0,25,100,50,100,0
http://dx.doi.org/10.14279/depositonce-12309.2,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-19226,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-8611,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-9255,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-17913,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-17598,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-12585,score_percent,43.75,64.29,0,25,50,75,100,0,50,0,50,0,0,25,100,50,50,100,50,100,0,50,0,0,0,50,0,0,25,100,50,100,0
http://dx.doi.org/10.14279/depositonce-8536,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-8606,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-83,score_percent,58.33,100,66.67,25,40,100,100,100,100,66.67,50,0,0,25,0,50,100,100,100,100,100,100,0,100,100,50,0,0,25,0,50,100,100
http://dx.doi.org/10.14279/depositonce-11716,score_percent,64.58,100,83.33,25,50,100,100,100,100,83.33,50,0,0,25,50,50,100,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,100
http://dx.doi.org/10.14279/depositonce-11386,score_percent,62.5,100,66.67,25,50,100,100,100,100,66.67,50,0,0,25,100,50,50,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,0
http://dx.doi.org/10.14279/depositonce-16021,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-57,score_percent,58.33,100,66.67,25,40,100,100,100,100,66.67,50,0,0,25,0,50,100,100,100,100,100,100,0,100,100,50,0,0,25,0,50,100,100
http://dx.doi.org/10.14279/depositonce-11889,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-19011,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-17785,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-8307,score_percent,64.58,100,83.33,25,50,100,100,100,100,83.33,50,0,0,25,50,50,100,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,100
http://dx.doi.org/10.14279/depositonce-12113,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-11059.2,score_percent,64.58,100,83.33,25,50,100,100,100,100,83.33,50,0,0,25,50,50,100,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,100
http://dx.doi.org/10.14279/depositonce-74,score_percent,58.33,100,66.67,25,40,100,100,100,100,66.67,50,0,0,25,0,50,100,100,100,100,100,100,0,100,100,50,0,0,25,0,50,100,100
http://dx.doi.org/10.14279/depositonce-7867,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-18463,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-5831,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-16439,score_percent,64.58,100,83.33,25,50,100,100,100,100,83.33,50,0,0,25,50,50,100,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,100
http://dx.doi.org/10.14279/depositonce-16039,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-18443,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-9711,score_percent,64.58,100,83.33,25,50,100,100,100,100,83.33,50,0,0,25,50,50,100,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,100
http://dx.doi.org/10.14279/depositonce-8605,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-18868,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-5042,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-5950,score_percent,62.5,100,66.67,25,50,100,100,100,100,66.67,50,0,0,25,100,50,50,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,0
http://dx.doi.org/10.14279/depositonce-7547,score_percent,60.42,100,83.33,25,40,100,100,100,100,83.33,50,0,0,25,50,50,50,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,0
http://dx.doi.org/10.14279/depositonce-53,score_percent,58.33,100,66.67,25,40,100,100,100,100,66.67,50,0,0,25,0,50,100,100,100,100,100,100,0,100,100,50,0,0,25,0,50,100,100
http://dx.doi.org/10.14279/depositonce-8125,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-17911,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-15559,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-14898,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-18458,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-14978,score_percent,64.58,100,83.33,25,50,100,100,100,100,83.33,50,0,0,25,50,50,100,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,100
https://doi.org/10.14279/depositonce-18491,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-17882,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-10659,score_percent,64.58,100,83.33,25,50,100,100,100,100,83.33,50,0,0,25,50,50,100,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,100
https://doi.org/10.14279/depositonce-17869,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-7568,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-49,score_percent,58.33,100,66.67,25,40,100,100,100,100,66.67,50,0,0,25,0,50,100,100,100,100,100,100,0,100,100,50,0,0,25,0,50,100,100
http://dx.doi.org/10.14279/depositonce-5708,score_percent,58.33,100,66.67,25,40,100,100,100,100,66.67,50,0,0,25,0,50,100,100,100,100,100,100,0,100,100,50,0,0,25,0,50,100,100
http://dx.doi.org/10.14279/depositonce-8709,score_percent,64.58,100,83.33,25,50,100,100,100,100,83.33,50,0,0,25,50,50,100,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,100
http://dx.doi.org/10.14279/depositonce-69,score_percent,58.33,100,66.67,25,40,100,100,100,100,66.67,50,0,0,25,0,50,100,100,100,100,100,100,0,100,100,50,0,0,25,0,50,100,100
http://dx.doi.org/10.14279/depositonce-10428,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-18289,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-17877,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-17084,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-10440,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-7191,score_percent,62.5,100,66.67,25,50,100,100,100,100,66.67,50,0,0,25,100,50,50,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,0
http://dx.doi.org/10.14279/depositonce-77,score_percent,58.33,100,66.67,25,40,100,100,100,100,66.67,50,0,0,25,0,50,100,100,100,100,100,100,0,100,100,50,0,0,25,0,50,100,100
http://dx.doi.org/10.14279/depositonce-15532,score_percent,64.58,100,83.33,25,50,100,100,100,100,83.33,50,0,0,25,50,50,100,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,100
http://dx.doi.org/10.14279/depositonce-5040,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-10369,score_percent,60.42,100,83.33,25,40,100,100,100,100,83.33,50,0,0,25,50,50,50,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,0
https://doi.org/10.14279/depositonce-18871,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-18478,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-10821,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-5634,score_percent,58.33,100,66.67,25,40,100,100,100,100,66.67,50,0,0,25,0,50,100,100,100,100,100,100,0,100,100,50,0,0,25,0,50,100,100
https://doi.org/10.14279/depositonce-17927,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-61,score_percent,58.33,100,66.67,25,40,100,100,100,100,66.67,50,0,0,25,0,50,100,100,100,100,100,100,0,100,100,50,0,0,25,0,50,100,100
http://dx.doi.org/10.14279/depositonce-55,score_percent,58.33,100,66.67,25,40,100,100,100,100,66.67,50,0,0,25,0,50,100,100,100,100,100,100,0,100,100,50,0,0,25,0,50,100,100
http://dx.doi.org/10.14279/depositonce-6173,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-8537,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-82,score_percent,58.33,100,66.67,25,40,100,100,100,100,66.67,50,0,0,25,0,50,100,100,100,100,100,100,0,100,100,50,0,0,25,0,50,100,100
http://dx.doi.org/10.14279/depositonce-6644,score_percent,64.58,100,83.33,25,50,100,100,100,100,83.33,50,0,0,25,50,50,100,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,100
http://dx.doi.org/10.14279/depositonce-12728,score_percent,62.5,100,66.67,25,50,100,100,100,100,66.67,50,0,0,25,100,50,50,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,0
http://dx.doi.org/10.14279/depositonce-11645,score_percent,64.58,100,83.33,25,50,100,100,100,100,83.33,50,0,0,25,50,50,100,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,100
http://dx.doi.org/10.14279/depositonce-6804,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-18804,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-7520,score_percent,64.58,100,83.33,25,50,100,100,100,100,83.33,50,0,0,25,50,50,100,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,100
